TYPE; FULLCODE; STATE; COUNTY; TRACT; SHEETS,COUNTY_NAME,,,,
TRACT;06007001602;06;007;16.02;1,BUTTE,,,,
TRACT;06007001702;06;007;17.02;1,BUTTE,,,,
TRACT;06007001703;06;007;17.03;1,BUTTE,,,,
TRACT;06007001704;06;007;17.04;1,BUTTE,,,,
TRACT;06007001800;06;007;18.00;1,BUTTE,,,,
TRACT;06007001900;06;007;19.00;1,BUTTE,,,,
TRACT;06007002000;06;007;20.00;1,BUTTE,,,,
TRACT;06007002100;06;007;21.00;1,BUTTE,,,,
TRACT;06007002200;06;007;22.00;1,BUTTE,,,,
TRACT;06007002300;06;007;23.00;1,BUTTE,,,,
TRACT;06007002401;06;007;24.01;1,BUTTE,,,,
TRACT;06007002402;06;007;24.02;1,BUTTE,,,,
TRACT;06007002500;06;007;25.00;1,BUTTE,,,,
TRACT;06007002601;06;007;26.01;1,BUTTE,,,,
TRACT;06007002602;06;007;26.02;1,BUTTE,,,,
TRACT;06007002700;06;007;27.00;1,BUTTE,,,,
TRACT;06007002800;06;007;28.00;1,BUTTE,,,,
TRACT;06007002900;06;007;29.00;1,BUTTE,,,,
TRACT;06007003001;06;007;30.01;1,BUTTE,,,,
TRACT;06007003002;06;007;30.02;1,BUTTE,,,,
TRACT;06007003100;06;007;31.00;1,BUTTE,,,,
TRACT;06007003200;06;007;32.00;1,BUTTE,,,,
TRACT;06007003300;06;007;33.00;1,BUTTE,,,,
TRACT;06007003400;06;007;34.00;1,BUTTE,,,,
TRACT;06007003501;06;007;35.01;1,BUTTE,,,,
TRACT;06007003502;06;007;35.02;1,BUTTE,,,,
TRACT;06007003600;06;007;36.00;1,BUTTE,,,,
TRACT;06007003700;06;007;37.00;1,BUTTE,,,,
TRACT;06009000121;06;009;1.21;1,CALAVERAS,,,,
TRACT;06009000122;06;009;1.22;1,CALAVERAS,,,,
TRACT;06009000123;06;009;1.23;1,CALAVERAS,,,,
TRACT;06009000124;06;009;1.24;1,CALAVERAS,,,,
TRACT;06009000220;06;009;2.20;1,CALAVERAS,,,,
TRACT;06009000221;06;009;2.21;1,CALAVERAS,,,,
TRACT;06009000222;06;009;2.22;1,CALAVERAS,,,,
TRACT;06009000301;06;009;3.01;1,CALAVERAS,,,,
TRACT;06009000302;06;009;3.02;1,CALAVERAS,,,,
TRACT;06009000400;06;009;4.00;1,CALAVERAS,,,,
TRACT;06009000501;06;009;5.01;1,CALAVERAS,,,,
TRACT;06009000504;06;009;5.04;1,CALAVERAS,,,,
TRACT;06009000505;06;009;5.05;1,CALAVERAS,,,,
TRACT;06009000506;06;009;5.06;1,CALAVERAS,,,,
TRACT;06011000100;06;011;1.00;1,COLUSA,,,,
TRACT;06011000200;06;011;2.00;1,COLUSA,,,,
TRACT;06011000301;06;011;3.01;1,COLUSA,,,,
TRACT;06011000302;06;011;3.02;1,COLUSA,,,,
TRACT;06011000400;06;011;4.00;1,COLUSA,,,,
TRACT;06011000500;06;011;5.00;1,COLUSA,,,,
TRACT;06013301000;06;013;3010.00;1,CONTRA_COSTA,,,,
TRACT;06013302005;06;013;3020.05;1,CONTRA_COSTA,,,,
TRACT;06013302006;06;013;3020.06;1,CONTRA_COSTA,,,,
TRACT;06013302007;06;013;3020.07;1,CONTRA_COSTA,,,,
TRACT;06013302009;06;013;3020.09;1,CONTRA_COSTA,,,,
TRACT;06013302011;06;013;3020.11;1,CONTRA_COSTA,,,,
TRACT;06013302012;06;013;3020.12;1,CONTRA_COSTA,,,,
TRACT;06013302013;06;013;3020.13;1,CONTRA_COSTA,,,,
TRACT;06013302014;06;013;3020.14;1,CONTRA_COSTA,,,,
TRACT;06013303104;06;013;3031.04;1,CONTRA_COSTA,,,,
TRACT;06013303105;06;013;3031.05;1,CONTRA_COSTA,,,,
TRACT;06013303106;06;013;3031.06;1,CONTRA_COSTA,,,,
TRACT;06013303107;06;013;3031.07;1,CONTRA_COSTA,,,,
TRACT;06013303202;06;013;3032.02;1,CONTRA_COSTA,,,,
TRACT;06013303204;06;013;3032.04;1,CONTRA_COSTA,,,,
TRACT;06013303206;06;013;3032.06;1,CONTRA_COSTA,,,,
TRACT;06013303207;06;013;3032.07;1,CONTRA_COSTA,,,,
TRACT;06013303208;06;013;3032.08;1,CONTRA_COSTA,,,,
TRACT;06013303209;06;013;3032.09;1,CONTRA_COSTA,,,,
TRACT;06013303210;06;013;3032.10;1,CONTRA_COSTA,,,,
TRACT;06013303211;06;013;3032.11;1,CONTRA_COSTA,,,,
TRACT;06013304001;06;013;3040.01;1,CONTRA_COSTA,,,,
TRACT;06013304002;06;013;3040.02;1,CONTRA_COSTA,,,,
TRACT;06013304003;06;013;3040.03;1,CONTRA_COSTA,,,,
TRACT;06013304004;06;013;3040.04;1,CONTRA_COSTA,,,,
TRACT;06013304006;06;013;3040.06;1,CONTRA_COSTA,,,,
TRACT;06013304007;06;013;3040.07;1,CONTRA_COSTA,,,,
TRACT;06013305000;06;013;3050.00;1,CONTRA_COSTA,,,,
TRACT;06013306002;06;013;3060.02;1,CONTRA_COSTA,,,,
TRACT;06013306003;06;013;3060.03;1,CONTRA_COSTA,,,,
TRACT;06013306004;06;013;3060.04;1,CONTRA_COSTA,,,,
TRACT;06013307101;06;013;3071.01;1,CONTRA_COSTA,,,,
TRACT;06013307102;06;013;3071.02;1,CONTRA_COSTA,,,,
TRACT;06013307201;06;013;3072.01;1,CONTRA_COSTA,,,,
TRACT;06013307202;06;013;3072.02;1,CONTRA_COSTA,,,,
TRACT;06013307204;06;013;3072.04;1,CONTRA_COSTA,,,,
TRACT;06013307205;06;013;3072.05;1,CONTRA_COSTA,,,,
TRACT;06013308001;06;013;3080.01;1,CONTRA_COSTA,,,,
TRACT;06013308002;06;013;3080.02;1,CONTRA_COSTA,,,,
TRACT;06013309000;06;013;3090.00;1,CONTRA_COSTA,,,,
TRACT;06013310000;06;013;3100.00;1,CONTRA_COSTA,,,,
TRACT;06013311000;06;013;3110.00;1,CONTRA_COSTA,,,,
TRACT;06013312000;06;013;3120.00;1,CONTRA_COSTA,,,,
TRACT;06013313102;06;013;3131.02;1,CONTRA_COSTA,,,,
TRACT;06013313104;06;013;3131.04;1,CONTRA_COSTA,,,,
TRACT;06013313105;06;013;3131.05;1,CONTRA_COSTA,,,,
TRACT;06013313106;06;013;3131.06;1,CONTRA_COSTA,,,,
TRACT;06013313107;06;013;3131.07;1,CONTRA_COSTA,,,,
TRACT;06013313203;06;013;3132.03;1,CONTRA_COSTA,,,,
TRACT;06013313204;06;013;3132.04;1,CONTRA_COSTA,,,,
TRACT;06013313205;06;013;3132.05;1,CONTRA_COSTA,,,,
TRACT;06013313206;06;013;3132.06;1,CONTRA_COSTA,,,,
TRACT;06013314102;06;013;3141.02;1,CONTRA_COSTA,,,,
TRACT;06013314103;06;013;3141.03;1,CONTRA_COSTA,,,,
TRACT;06013314105;06;013;3141.05;1,CONTRA_COSTA,,,,
TRACT;06013314106;06;013;3141.06;1,CONTRA_COSTA,,,,
TRACT;06013314200;06;013;3142.00;1,CONTRA_COSTA,,,,
TRACT;06013315000;06;013;3150.00;1,CONTRA_COSTA,,,,
TRACT;06013316000;06;013;3160.00;1,CONTRA_COSTA,,,,
TRACT;06013317000;06;013;3170.00;1,CONTRA_COSTA,,,,
TRACT;06013318000;06;013;3180.00;1,CONTRA_COSTA,,,,
TRACT;06013319001;06;013;3190.01;1,CONTRA_COSTA,,,,
TRACT;06013319002;06;013;3190.02;1,CONTRA_COSTA,,,,
TRACT;06013320001;06;013;3200.01;1,CONTRA_COSTA,,,,
TRACT;06013320003;06;013;3200.03;1,CONTRA_COSTA,,,,
TRACT;06013320004;06;013;3200.04;1,CONTRA_COSTA,,,,
TRACT;06013321101;06;013;3211.01;1,CONTRA_COSTA,,,,
TRACT;06013321102;06;013;3211.02;1,CONTRA_COSTA,,,,
TRACT;06013321103;06;013;3211.03;1,CONTRA_COSTA,,,,
TRACT;06013321200;06;013;3212.00;1,CONTRA_COSTA,,,,
TRACT;06013322000;06;013;3220.00;1,CONTRA_COSTA,,,,
TRACT;06013323000;06;013;3230.00;1,CONTRA_COSTA,,,,
TRACT;06013324002;06;013;3240.02;1,CONTRA_COSTA,,,,
TRACT;06013324003;06;013;3240.03;1,CONTRA_COSTA,,,,
TRACT;06013324004;06;013;3240.04;1,CONTRA_COSTA,,,,
TRACT;06013325000;06;013;3250.00;1,CONTRA_COSTA,,,,
TRACT;06013326000;06;013;3260.00;1,CONTRA_COSTA,,,,
TRACT;06013327001;06;013;3270.01;1,CONTRA_COSTA,,,,
TRACT;06013327002;06;013;3270.02;1,CONTRA_COSTA,,,,
TRACT;06013328000;06;013;3280.00;1,CONTRA_COSTA,,,,
TRACT;06013329000;06;013;3290.00;1,CONTRA_COSTA,,,,
TRACT;06013330000;06;013;3300.00;1,CONTRA_COSTA,,,,
TRACT;06013331000;06;013;3310.00;1,CONTRA_COSTA,,,,
TRACT;06013332000;06;013;3320.00;1,CONTRA_COSTA,,,,
TRACT;06013333101;06;013;3331.01;1,CONTRA_COSTA,,,,
TRACT;06013333102;06;013;3331.02;1,CONTRA_COSTA,,,,
TRACT;06013333200;06;013;3332.00;1,CONTRA_COSTA,,,,
TRACT;06013334001;06;013;3340.01;1,CONTRA_COSTA,,,,
TRACT;06013334006;06;013;3340.06;1,CONTRA_COSTA,,,,
TRACT;06013334007;06;013;3340.07;1,CONTRA_COSTA,,,,
TRACT;06013334008;06;013;3340.08;1,CONTRA_COSTA,,,,
TRACT;06013334200;06;013;3342.00;1,CONTRA_COSTA,,,,
TRACT;06013335000;06;013;3350.00;1,CONTRA_COSTA,,,,
TRACT;06013336101;06;013;3361.01;1,CONTRA_COSTA,,,,
TRACT;06013336103;06;013;3361.03;1,CONTRA_COSTA,,,,
TRACT;06013336104;06;013;3361.04;1,CONTRA_COSTA,,,,
TRACT;06013336201;06;013;3362.01;1,CONTRA_COSTA,,,,
TRACT;06013336202;06;013;3362.02;1,CONTRA_COSTA,,,,
TRACT;06013337100;06;013;3371.00;1,CONTRA_COSTA,,,,
TRACT;06013337201;06;013;3372.01;1,CONTRA_COSTA,,,,
TRACT;06013337202;06;013;3372.02;1,CONTRA_COSTA,,,,
TRACT;06013337300;06;013;3373.00;1,CONTRA_COSTA,,,,
TRACT;06013338101;06;013;3381.01;1,CONTRA_COSTA,,,,
TRACT;06013338102;06;013;3381.02;1,CONTRA_COSTA,,,,
TRACT;06013338201;06;013;3382.01;1,CONTRA_COSTA,,,,
TRACT;06013338203;06;013;3382.03;1,CONTRA_COSTA,,,,
TRACT;06013338204;06;013;3382.04;1,CONTRA_COSTA,,,,
TRACT;06013338301;06;013;3383.01;1,CONTRA_COSTA,,,,
TRACT;06013338302;06;013;3383.02;1,CONTRA_COSTA,,,,
TRACT;06013339001;06;013;3390.01;1,CONTRA_COSTA,,,,
TRACT;06013339003;06;013;3390.03;1,CONTRA_COSTA,,,,
TRACT;06013339004;06;013;3390.04;1,CONTRA_COSTA,,,,
TRACT;06013340001;06;013;3400.01;1,CONTRA_COSTA,,,,
TRACT;06013340003;06;013;3400.03;1,CONTRA_COSTA,,,,
TRACT;06013340004;06;013;3400.04;1,CONTRA_COSTA,,,,
TRACT;06013341000;06;013;3410.00;1,CONTRA_COSTA,,,,
TRACT;06013343001;06;013;3430.01;1,CONTRA_COSTA,,,,
TRACT;06013343002;06;013;3430.02;1,CONTRA_COSTA,,,,
TRACT;06013343003;06;013;3430.03;1,CONTRA_COSTA,,,,
TRACT;06013345101;06;013;3451.01;1,CONTRA_COSTA,,,,
TRACT;06013345102;06;013;3451.02;1,CONTRA_COSTA,,,,
TRACT;06013345103;06;013;3451.03;1,CONTRA_COSTA,,,,
TRACT;06013345105;06;013;3451.05;1,CONTRA_COSTA,,,,
TRACT;06013345111;06;013;3451.11;1,CONTRA_COSTA,,,,
TRACT;06013345112;06;013;3451.12;1,CONTRA_COSTA,,,,
TRACT;06013345113;06;013;3451.13;1,CONTRA_COSTA,,,,
TRACT;06013345114;06;013;3451.14;1,CONTRA_COSTA,,,,
TRACT;06013345115;06;013;3451.15;1,CONTRA_COSTA,,,,
TRACT;06013345116;06;013;3451.16;1,CONTRA_COSTA,,,,
TRACT;06013345117;06;013;3451.17;1,CONTRA_COSTA,,,,
TRACT;06013345118;06;013;3451.18;1,CONTRA_COSTA,,,,
TRACT;06013345203;06;013;3452.03;1,CONTRA_COSTA,,,,
TRACT;06013345204;06;013;3452.04;1,CONTRA_COSTA,,,,
TRACT;06013345205;06;013;3452.05;1,CONTRA_COSTA,,,,
TRACT;06013345206;06;013;3452.06;1,CONTRA_COSTA,,,,
TRACT;06013346101;06;013;3461.01;1,CONTRA_COSTA,,,,
TRACT;06013346102;06;013;3461.02;1,CONTRA_COSTA,,,,
TRACT;06013346203;06;013;3462.03;1,CONTRA_COSTA,,,,
TRACT;06013346204;06;013;3462.04;1,CONTRA_COSTA,,,,
TRACT;06013346205;06;013;3462.05;1,CONTRA_COSTA,,,,
TRACT;06013346206;06;013;3462.06;1,CONTRA_COSTA,,,,
TRACT;06013347000;06;013;3470.00;1,CONTRA_COSTA,,,,
TRACT;06013348000;06;013;3480.00;1,CONTRA_COSTA,,,,
TRACT;06013349000;06;013;3490.00;1,CONTRA_COSTA,,,,
TRACT;06013350000;06;013;3500.00;1,CONTRA_COSTA,,,,
TRACT;06013351101;06;013;3511.01;1,CONTRA_COSTA,,,,
TRACT;06013351103;06;013;3511.03;1,CONTRA_COSTA,,,,
TRACT;06013351104;06;013;3511.04;1,CONTRA_COSTA,,,,
TRACT;06013351105;06;013;3511.05;1,CONTRA_COSTA,,,,
TRACT;06013351200;06;013;3512.00;1,CONTRA_COSTA,,,,
TRACT;06013352101;06;013;3521.01;1,CONTRA_COSTA,,,,
TRACT;06013352102;06;013;3521.02;1,CONTRA_COSTA,,,,
TRACT;06013352201;06;013;3522.01;1,CONTRA_COSTA,,,,
TRACT;06013352202;06;013;3522.02;1,CONTRA_COSTA,,,,
TRACT;06013353001;06;013;3530.01;1,CONTRA_COSTA,,,,
TRACT;06013353002;06;013;3530.02;1,CONTRA_COSTA,,,,
TRACT;06013354001;06;013;3540.01;1,CONTRA_COSTA,,,,
TRACT;06013354002;06;013;3540.02;1,CONTRA_COSTA,,,,
TRACT;06013355107;06;013;3551.07;1,CONTRA_COSTA,,,,
TRACT;06013355109;06;013;3551.09;1,CONTRA_COSTA,,,,
TRACT;06013355110;06;013;3551.10;1,CONTRA_COSTA,,,,
TRACT;06013355111;06;013;3551.11;1,CONTRA_COSTA,,,,
TRACT;06013355112;06;013;3551.12;1,CONTRA_COSTA,,,,
TRACT;06013355113;06;013;3551.13;1,CONTRA_COSTA,,,,
TRACT;06013355115;06;013;3551.15;1,CONTRA_COSTA,,,,
TRACT;06013355118;06;013;3551.18;1,CONTRA_COSTA,,,,
TRACT;06013355119;06;013;3551.19;1,CONTRA_COSTA,,,,
TRACT;06013355120;06;013;3551.20;1,CONTRA_COSTA,,,,
TRACT;06013355121;06;013;3551.21;1,CONTRA_COSTA,,,,
TRACT;06013355122;06;013;3551.22;1,CONTRA_COSTA,,,,
TRACT;06013355123;06;013;3551.23;1,CONTRA_COSTA,,,,
TRACT;06013355124;06;013;3551.24;1,CONTRA_COSTA,,,,
TRACT;06013355125;06;013;3551.25;1,CONTRA_COSTA,,,,
TRACT;06013355126;06;013;3551.26;1,CONTRA_COSTA,,,,
TRACT;06013355201;06;013;3552.01;1,CONTRA_COSTA,,,,
TRACT;06013355202;06;013;3552.02;1,CONTRA_COSTA,,,,
TRACT;06013355302;06;013;3553.02;1,CONTRA_COSTA,,,,
TRACT;06013355306;06;013;3553.06;1,CONTRA_COSTA,,,,
TRACT;06013355307;06;013;3553.07;1,CONTRA_COSTA,,,,
TRACT;06013355308;06;013;3553.08;1,CONTRA_COSTA,,,,
TRACT;06013355309;06;013;3553.09;1,CONTRA_COSTA,,,,
TRACT;06013355310;06;013;3553.10;1,CONTRA_COSTA,,,,
TRACT;06013356001;06;013;3560.01;1,CONTRA_COSTA,,,,
TRACT;06013356002;06;013;3560.02;1,CONTRA_COSTA,,,,
TRACT;06013357000;06;013;3570.00;1,CONTRA_COSTA,,,,
TRACT;06013358000;06;013;3580.00;1,CONTRA_COSTA,,,,
TRACT;06013359102;06;013;3591.02;1,CONTRA_COSTA,,,,
TRACT;06013359103;06;013;3591.03;1,CONTRA_COSTA,,,,
TRACT;06013359104;06;013;3591.04;1,CONTRA_COSTA,,,,
TRACT;06013359105;06;013;3591.05;1,CONTRA_COSTA,,,,
TRACT;06013359202;06;013;3592.02;1,CONTRA_COSTA,,,,
TRACT;06013359203;06;013;3592.03;1,CONTRA_COSTA,,,,
TRACT;06013359204;06;013;3592.04;1,CONTRA_COSTA,,,,
TRACT;06013360101;06;013;3601.01;1,CONTRA_COSTA,,,,
TRACT;06013360102;06;013;3601.02;1,CONTRA_COSTA,,,,
TRACT;06013360200;06;013;3602.00;1,CONTRA_COSTA,,,,
TRACT;06013361000;06;013;3610.00;1,CONTRA_COSTA,,,,
TRACT;06013362000;06;013;3620.00;1,CONTRA_COSTA,,,,
TRACT;06013363000;06;013;3630.00;1,CONTRA_COSTA,,,,
TRACT;06013364002;06;013;3640.02;1,CONTRA_COSTA,,,,
TRACT;06013365002;06;013;3650.02;1,CONTRA_COSTA,,,,
TRACT;06013365003;06;013;3650.03;1,CONTRA_COSTA,,,,
TRACT;06013366001;06;013;3660.01;1,CONTRA_COSTA,,,,
TRACT;06013366002;06;013;3660.02;1,CONTRA_COSTA,,,,
TRACT;06013367100;06;013;3671.00;1,CONTRA_COSTA,,,,
TRACT;06013367200;06;013;3672.00;1,CONTRA_COSTA,,,,
TRACT;06013368001;06;013;3680.01;1,CONTRA_COSTA,,,,
TRACT;06013368002;06;013;3680.02;1,CONTRA_COSTA,,,,
TRACT;06013369001;06;013;3690.01;1,CONTRA_COSTA,,,,
TRACT;06013369002;06;013;3690.02;1,CONTRA_COSTA,,,,
TRACT;06013370000;06;013;3700.00;1,CONTRA_COSTA,,,,
TRACT;06013371000;06;013;3710.00;1,CONTRA_COSTA,,,,
TRACT;06013372000;06;013;3720.00;1,CONTRA_COSTA,,,,
TRACT;06013373000;06;013;3730.00;1,CONTRA_COSTA,,,,
TRACT;06013374000;06;013;3740.00;1,CONTRA_COSTA,,,,
TRACT;06013375000;06;013;3750.00;1,CONTRA_COSTA,,,,
TRACT;06013376000;06;013;3760.00;1,CONTRA_COSTA,,,,
TRACT;06013377000;06;013;3770.00;1,CONTRA_COSTA,,,,
TRACT;06013378000;06;013;3780.00;1,CONTRA_COSTA,,,,
TRACT;06013379000;06;013;3790.00;1,CONTRA_COSTA,,,,
TRACT;06013380001;06;013;3800.01;1,CONTRA_COSTA,,,,
TRACT;06013380002;06;013;3800.02;1,CONTRA_COSTA,,,,
TRACT;06013381000;06;013;3810.00;1,CONTRA_COSTA,,,,
TRACT;06013382000;06;013;3820.00;1,CONTRA_COSTA,,,,
TRACT;06013383000;06;013;3830.00;1,CONTRA_COSTA,,,,
TRACT;06013384000;06;013;3840.00;1,CONTRA_COSTA,,,,
TRACT;06013385100;06;013;3851.00;1,CONTRA_COSTA,,,,
TRACT;06013385200;06;013;3852.00;1,CONTRA_COSTA,,,,
TRACT;06013386000;06;013;3860.00;1,CONTRA_COSTA,,,,
TRACT;06013387000;06;013;3870.00;1,CONTRA_COSTA,,,,
TRACT;06013388000;06;013;3880.00;1,CONTRA_COSTA,,,,
TRACT;06013389100;06;013;3891.00;1,CONTRA_COSTA,,,,
TRACT;06013389200;06;013;3892.00;1,CONTRA_COSTA,,,,
TRACT;06013390100;06;013;3901.00;1,CONTRA_COSTA,,,,
TRACT;06013390200;06;013;3902.00;1,CONTRA_COSTA,,,,
TRACT;06013391000;06;013;3910.00;1,CONTRA_COSTA,,,,
TRACT;06013392000;06;013;3920.00;1,CONTRA_COSTA,,,,
TRACT;06013392201;06;013;3922.01;1,CONTRA_COSTA,,,,
TRACT;06013392202;06;013;3922.02;1,CONTRA_COSTA,,,,
TRACT;06013392300;06;013;3923.00;1,CONTRA_COSTA,,,,
TRACT;06013980000;06;013;9800.00;1,CONTRA_COSTA,,,,
TRACT;06013990000;06;013;9900.00;1,CONTRA_COSTA,,,,
TRACT;06015000101;06;015;1.01;1,DEL_NORTE,,,,
TRACT;06015000102;06;015;1.02;1,DEL_NORTE,,,,
TRACT;06015000104;06;015;1.04;1,DEL_NORTE,,,,
TRACT;06015000106;06;015;1.06;1,DEL_NORTE,,,,
TRACT;06015000107;06;015;1.07;1,DEL_NORTE,,,,
TRACT;06015000201;06;015;2.01;1,DEL_NORTE,,,,
TRACT;06015000202;06;015;2.02;1,DEL_NORTE,,,,
TRACT;06015000203;06;015;2.03;1,DEL_NORTE,,,,
TRACT;06015990000;06;015;9900.00;1,DEL_NORTE,,,,
TRACT;06017030201;06;017;302.01;1,EL_DORADO,,,,
TRACT;06017030202;06;017;302.02;1,EL_DORADO,,,,
TRACT;06017030301;06;017;303.01;1,EL_DORADO,,,,
TRACT;06017030302;06;017;303.02;1,EL_DORADO,,,,
TRACT;06017030402;06;017;304.02;1,EL_DORADO,,,,
TRACT;06017030403;06;017;304.03;1,EL_DORADO,,,,
TRACT;06017030404;06;017;304.04;1,EL_DORADO,,,,
TRACT;06017030502;06;017;305.02;1,EL_DORADO,,,,
TRACT;06017030504;06;017;305.04;1,EL_DORADO,,,,
TRACT;06017030506;06;017;305.06;1,EL_DORADO,,,,
TRACT;06017030507;06;017;305.07;1,EL_DORADO,,,,
TRACT;06017030601;06;017;306.01;1,EL_DORADO,,,,
TRACT;06017030603;06;017;306.03;1,EL_DORADO,,,,
TRACT;06017030604;06;017;306.04;1,EL_DORADO,,,,
TRACT;06017030605;06;017;306.05;1,EL_DORADO,,,,
TRACT;06017030606;06;017;306.06;1,EL_DORADO,,,,
TRACT;06017030701;06;017;307.01;1,EL_DORADO,,,,
TRACT;06017030706;06;017;307.06;1,EL_DORADO,,,,
TRACT;06017030709;06;017;307.09;1,EL_DORADO,,,,
TRACT;06017030710;06;017;307.10;1,EL_DORADO,,,,
TRACT;06017030711;06;017;307.11;1,EL_DORADO,,,,
TRACT;06017030712;06;017;307.12;1,EL_DORADO,,,,
TRACT;06017030801;06;017;308.01;1,EL_DORADO,,,,
TRACT;06017030804;06;017;308.04;1,EL_DORADO,,,,
TRACT;06017030807;06;017;308.07;1,EL_DORADO,,,,
TRACT;06017030808;06;017;308.08;1,EL_DORADO,,,,
TRACT;06017030809;06;017;308.09;1,EL_DORADO,,,,
TRACT;06017030810;06;017;308.10;1,EL_DORADO,,,,
TRACT;06017030811;06;017;308.11;1,EL_DORADO,,,,
TRACT;06017030812;06;017;308.12;1,EL_DORADO,,,,
TRACT;06017030901;06;017;309.01;1,EL_DORADO,,,,
TRACT;06017030902;06;017;309.02;1,EL_DORADO,,,,
TRACT;06017031000;06;017;310.00;1,EL_DORADO,,,,
TRACT;06017031100;06;017;311.00;1,EL_DORADO,,,,
TRACT;06017031200;06;017;312.00;1,EL_DORADO,,,,
TRACT;06017031301;06;017;313.01;1,EL_DORADO,,,,
TRACT;06017031302;06;017;313.02;1,EL_DORADO,,,,
TRACT;06017031404;06;017;314.04;1,EL_DORADO,,,,
TRACT;06017031405;06;017;314.05;1,EL_DORADO,,,,
TRACT;06017031406;06;017;314.06;1,EL_DORADO,,,,
TRACT;06017031407;06;017;314.07;1,EL_DORADO,,,,
TRACT;06017031408;06;017;314.08;1,EL_DORADO,,,,
TRACT;06017031409;06;017;314.09;1,EL_DORADO,,,,
TRACT;06017031503;06;017;315.03;1,EL_DORADO,,,,
TRACT;06017031504;06;017;315.04;1,EL_DORADO,,,,
TRACT;06017031505;06;017;315.05;1,EL_DORADO,,,,
TRACT;06017031506;06;017;315.06;1,EL_DORADO,,,,
TRACT;06017031601;06;017;316.01;1,EL_DORADO,,,,
TRACT;06017031602;06;017;316.02;1,EL_DORADO,,,,
TRACT;06017031700;06;017;317.00;1,EL_DORADO,,,,
TRACT;06017031800;06;017;318.00;1,EL_DORADO,,,,
TRACT;06017031900;06;017;319.00;1,EL_DORADO,,,,
TRACT;06017032001;06;017;320.01;1,EL_DORADO,,,,
TRACT;06017032002;06;017;320.02;1,EL_DORADO,,,,
TRACT;06017990000;06;017;9900.00;1,EL_DORADO,,,,
TRACT;06019000100;06;019;1.00;2,FRESNO,,,,
TRACT;06019000200;06;019;2.00;2,FRESNO,,,,
TRACT;06019000300;06;019;3.00;2,FRESNO,,,,
TRACT;06019000400;06;019;4.00;2,FRESNO,,,,
TRACT;06019000501;06;019;5.01;2,FRESNO,,,,
TRACT;06019000502;06;019;5.02;2,FRESNO,,,,
TRACT;06019000601;06;019;6.01;2,FRESNO,,,,
TRACT;06019000602;06;019;6.02;2,FRESNO,,,,
TRACT;06019000701;06;019;7.01;2,FRESNO,,,,
TRACT;06019000702;06;019;7.02;2,FRESNO,,,,
TRACT;06019000901;06;019;9.01;2,FRESNO,,,,
TRACT;06019000902;06;019;9.02;2,FRESNO,,,,
TRACT;06019001000;06;019;10.00;2,FRESNO,,,,
TRACT;06019001100;06;019;11.00;2,FRESNO,,,,
TRACT;06019001201;06;019;12.01;2,FRESNO,,,,
TRACT;06019001202;06;019;12.02;2,FRESNO,,,,
TRACT;06019001301;06;019;13.01;2,FRESNO,,,,
TRACT;06019001303;06;019;13.03;2,FRESNO,,,,
TRACT;06019001304;06;019;13.04;2,FRESNO,,,,
TRACT;06019001407;06;019;14.07;2,FRESNO,,,,
TRACT;06019001408;06;019;14.08;2,FRESNO,,,,
TRACT;06019001409;06;019;14.09;2,FRESNO,,,,
TRACT;06019001411;06;019;14.11;2,FRESNO,,,,
TRACT;06019001412;06;019;14.12;2,FRESNO,,,,
TRACT;06019001413;06;019;14.13;2,FRESNO,,,,
TRACT;06019001415;06;019;14.15;2,FRESNO,,,,
TRACT;06019001416;06;019;14.16;2,FRESNO,,,,
TRACT;06019001417;06;019;14.17;2,FRESNO,,,,
TRACT;06019001418;06;019;14.18;2,FRESNO,,,,
TRACT;06019001500;06;019;15.00;2,FRESNO,,,,
"TRACT;06019001600;06;019;16.00;2,3",FRESNO,,,,
TRACT;06019001700;06;019;17.00;2,FRESNO,,,,
TRACT;06019001800;06;019;18.00;2,FRESNO,,,,
TRACT;06019002000;06;019;20.00;2,FRESNO,,,,
TRACT;06019002100;06;019;21.00;2,FRESNO,,,,
TRACT;06019002200;06;019;22.00;2,FRESNO,,,,
TRACT;06019002300;06;019;23.00;2,FRESNO,,,,
TRACT;06019002400;06;019;24.00;2,FRESNO,,,,
TRACT;06019002501;06;019;25.01;2,FRESNO,,,,
TRACT;06019002502;06;019;25.02;2,FRESNO,,,,
TRACT;06019002601;06;019;26.01;2,FRESNO,,,,
TRACT;06019002602;06;019;26.02;2,FRESNO,,,,
TRACT;06019002701;06;019;27.01;2,FRESNO,,,,
TRACT;06019002702;06;019;27.02;2,FRESNO,,,,
TRACT;06019002800;06;019;28.00;2,FRESNO,,,,
TRACT;06019002903;06;019;29.03;2,FRESNO,,,,
TRACT;06019002904;06;019;29.04;2,FRESNO,,,,
TRACT;06019002905;06;019;29.05;2,FRESNO,,,,
TRACT;06019002906;06;019;29.06;2,FRESNO,,,,
TRACT;06019003001;06;019;30.01;2,FRESNO,,,,
TRACT;06019003003;06;019;30.03;2,FRESNO,,,,
TRACT;06019003004;06;019;30.04;2,FRESNO,,,,
TRACT;06019003102;06;019;31.02;2,FRESNO,,,,
TRACT;06019003103;06;019;31.03;2,FRESNO,,,,
TRACT;06019003104;06;019;31.04;2,FRESNO,,,,
TRACT;06019003201;06;019;32.01;2,FRESNO,,,,
TRACT;06019003202;06;019;32.02;2,FRESNO,,,,
